,avg_moves,num_pos_games,reward,x
478,67.56756756756756,0.9972,119.5864,479.0
479,71.42857142857143,1.0,130.3132,480.0
480,67.56756756756756,1.0,116.0476,481.0
481,69.44444444444444,1.0,120.772,482.0
482,65.78947368421052,0.9996,117.9708,483.0
483,69.44444444444444,1.0,118.8916,484.0
484,65.78947368421052,1.0,112.722,485.0
485,65.78947368421052,1.0,114.776,486.0
486,67.56756756756756,1.0,115.4588,487.0
487,67.56756756756756,1.0,120.3484,488.0
488,69.44444444444444,1.0,125.7464,489.0
489,69.44444444444444,1.0,121.6776,490.0
490,69.44444444444444,1.0,120.7808,491.0
491,65.78947368421052,1.0,110.6268,492.0
492,69.44444444444444,0.9884,126.2444,493.0
493,65.78947368421052,0.9964,120.3,494.0
494,69.44444444444444,1.0,116.672,495.0
495,65.78947368421052,1.0,116.128,496.0
496,67.56756756756756,1.0,116.324,497.0
497,69.44444444444444,1.0,122.594,498.0
498,65.78947368421052,1.0,112.7012,499.0
499,64.1025641025641,1.0,100.4004,500.0
500,65.78947368421052,1.0,110.9352,501.0
501,67.56756756756756,1.0,123.8764,502.0
502,67.56756756756756,1.0,119.0956,503.0
503,64.1025641025641,1.0,108.8024,504.0
504,71.42857142857143,1.0,127.376,505.0
505,67.56756756756756,1.0,119.3808,506.0
506,65.78947368421052,1.0,111.082,507.0
507,67.56756756756756,1.0,121.1332,508.0
508,67.56756756756756,0.9992,120.9068,509.0
509,71.42857142857143,1.0,124.84,510.0
510,67.56756756756756,1.0,119.886,511.0
511,69.44444444444444,1.0,123.1276,512.0
512,67.56756756756756,0.9996,122.8016,513.0
513,69.44444444444444,0.99,119.8236,514.0
514,67.56756756756756,1.0,119.3192,515.0
515,69.44444444444444,1.0,123.2128,516.0
516,62.5,0.9984,103.322,517.0
517,71.42857142857143,1.0,125.7132,518.0
518,67.56756756756756,1.0,118.2412,519.0
519,69.44444444444444,0.9888,119.0088,520.0
520,71.42857142857143,1.0,129.1768,521.0
521,69.44444444444444,1.0,123.8192,522.0
522,71.42857142857143,1.0,129.8192,523.0
523,69.44444444444444,1.0,123.348,524.0
524,65.78947368421052,0.9864,115.1668,525.0
525,71.42857142857143,1.0,127.5896,526.0
526,69.44444444444444,0.984,124.762,527.0
527,69.44444444444444,1.0,122.5264,528.0
528,69.44444444444444,1.0,122.086,529.0
529,65.78947368421052,0.9992,116.6808,530.0
530,69.44444444444444,0.986,120.4232,531.0
531,69.44444444444444,1.0,120.0016,532.0
532,71.42857142857143,1.0,129.696,533.0
533,67.56756756756756,1.0,120.1776,534.0
534,67.56756756756756,1.0,114.7312,535.0
535,71.42857142857143,1.0,128.5076,536.0
536,67.56756756756756,1.0,120.906,537.0
537,73.52941176470588,1.0,132.2456,538.0
538,69.44444444444444,1.0,127.506,539.0
539,64.1025641025641,0.9932,107.52,540.0
540,69.44444444444444,1.0,122.0032,541.0
541,71.42857142857143,0.9884,127.4224,542.0
542,73.52941176470588,1.0,132.454,543.0
543,65.78947368421052,0.9864,108.8548,544.0
544,67.56756756756756,1.0,113.4784,545.0
545,64.1025641025641,1.0,110.0916,546.0
546,69.44444444444444,1.0,119.5028,547.0
547,67.56756756756756,0.9984,121.0316,548.0
548,71.42857142857143,1.0,124.8696,549.0
549,69.44444444444444,1.0,121.754,550.0
550,67.56756756756756,1.0,123.3036,551.0
551,71.42857142857143,1.0,128.3092,552.0
552,67.56756756756756,1.0,117.3132,553.0
553,67.56756756756756,1.0,116.0516,554.0
554,69.44444444444444,0.998,123.6508,555.0
555,67.56756756756756,1.0,118.77,556.0
556,69.44444444444444,1.0,124.3532,557.0
557,71.42857142857143,1.0,124.7476,558.0
558,65.78947368421052,1.0,110.368,559.0
559,64.1025641025641,1.0,111.302,560.0
560,69.44444444444444,0.9984,126.224,561.0
561,71.42857142857143,1.0,122.6072,562.0
562,67.56756756756756,1.0,117.5348,563.0
563,71.42857142857143,1.0,126.6524,564.0
564,69.44444444444444,1.0,120.4148,565.0
565,64.1025641025641,1.0,109.1864,566.0
566,67.56756756756756,1.0,114.3576,567.0
567,69.44444444444444,1.0,124.0212,568.0
568,67.56756756756756,1.0,119.6104,569.0
569,69.44444444444444,1.0,129.1344,570.0
570,69.44444444444444,1.0,119.5488,571.0
571,69.44444444444444,0.9992,125.0768,572.0
572,69.44444444444444,1.0,117.596,573.0
573,69.44444444444444,0.9988,126.4008,574.0
574,69.44444444444444,0.9964,121.3524,575.0
575,71.42857142857143,1.0,125.95,576.0
576,71.42857142857143,1.0,130.5688,577.0
577,75.75757575757575,1.0,139.422,578.0
578,69.44444444444444,0.9992,125.3944,579.0
579,69.44444444444444,1.0,119.992,580.0
580,71.42857142857143,1.0,131.3284,581.0
581,75.75757575757575,0.994,139.5416,582.0
582,73.52941176470588,1.0,131.8576,583.0
583,65.78947368421052,1.0,118.426,584.0
584,65.78947368421052,1.0,115.2864,585.0
585,67.56756756756756,1.0,115.8472,586.0
586,69.44444444444444,1.0,124.5,587.0
587,69.44444444444444,1.0,118.1176,588.0
588,71.42857142857143,1.0,133.3404,589.0
589,71.42857142857143,1.0,127.668,590.0
590,65.78947368421052,0.996,115.7716,591.0
591,69.44444444444444,1.0,123.5812,592.0
592,69.44444444444444,1.0,118.0508,593.0
593,69.44444444444444,1.0,126.5996,594.0
594,73.52941176470588,1.0,132.5412,595.0
595,64.1025641025641,1.0,104.854,596.0
596,69.44444444444444,1.0,121.3312,597.0
597,71.42857142857143,1.0,127.1852,598.0
598,69.44444444444444,1.0,121.3008,599.0
599,67.56756756756756,1.0,119.9132,600.0
600,65.78947368421052,1.0,115.7956,601.0
601,69.44444444444444,1.0,120.0288,602.0
602,71.42857142857143,1.0,132.492,603.0
