,score,avg_moves,num_positivs
6316,100,39,1
6317,40,37,1
6318,80,41,1
6319,120,44,1
6320,80,41,1
6321,0,21,0
6322,40,32,1
6323,0,29,0
6324,0,35,0
6325,40,31,1
6326,100,27,1
6327,40,29,1
6328,0,30,0
6329,0,23,0
6330,0,25,0
6331,0,22,0
6332,220,49,1
6333,0,37,0
6334,0,25,0
6335,40,40,1
6336,0,34,0
6337,0,23,0
6338,0,33,0
6339,0,32,0
6340,140,43,1
6341,400,49,1
6342,0,35,0
6343,100,38,1
6344,100,46,1
6345,40,28,1
6346,0,26,0
6347,0,34,0
6348,0,22,0
6349,0,31,0
6350,0,27,0
6351,0,23,0
6352,0,30,0
6353,0,30,0
6354,100,28,1
6355,0,31,0
6356,0,26,0
6357,0,35,0
6358,0,36,0
6359,100,30,1
6360,300,31,1
6361,80,36,1
6362,40,35,1
6363,0,35,0
6364,260,56,1
6365,0,20,0
6366,0,27,0
6367,0,36,0
6368,40,36,1
6369,300,40,1
6370,40,40,1
6371,0,33,0
6372,300,26,1
6373,40,41,1
6374,0,27,0
6375,120,41,1
6376,0,27,0
6377,0,38,0
6378,40,31,1
6379,40,32,1
6380,0,31,0
6381,0,26,0
6382,40,37,1
6383,40,34,1
6384,200,32,1
6385,0,25,0
6386,0,22,0
6387,0,25,0
6388,0,33,0
6389,380,49,1
6390,0,21,0
6391,0,38,0
6392,0,33,0
6393,0,36,0
6394,0,33,0
6395,0,21,0
6396,0,28,0
6397,0,32,0
6398,0,31,0
6399,300,23,1
6400,0,34,0
6401,0,24,0
6402,0,29,0
6403,0,26,0
6404,0,31,0
6405,40,27,1
6406,0,38,0
6407,0,32,0
6408,220,43,1
6409,0,31,0
6410,0,25,0
6411,0,25,0
6412,100,28,1
6413,0,22,0
6414,40,42,1
6415,520,47,1
6416,40,37,1
6417,0,23,0
6418,0,36,0
6419,100,35,1
6420,40,35,1
6421,0,37,0
6422,160,44,1
6423,0,26,0
6424,300,26,1
6425,120,45,1
6426,200,52,1
6427,0,24,0
6428,0,28,0
6429,0,27,0
6430,0,33,0
6431,160,27,1
6432,0,32,0
6433,140,46,1
6434,80,38,1
6435,0,26,0
6436,0,32,0
6437,40,34,1
6438,0,25,0
6439,0,32,0
6440,80,39,1
6441,0,21,0
6442,140,26,1
6443,0,29,0
6444,420,46,1
6445,0,37,0
6446,100,36,1
6447,140,47,1
6448,0,25,0
6449,0,31,0
6450,0,34,0
6451,80,34,1
6452,0,30,0
6453,140,27,1
6454,440,51,1
6455,100,24,1
6456,240,49,1
6457,140,46,1
6458,0,26,0
6459,0,39,0
6460,0,23,0
6461,0,33,0
6462,0,30,0
6463,0,28,0
6464,180,47,1
6465,0,37,0
6466,0,24,0
6467,100,35,1
6468,140,44,1
6469,0,27,0
6470,0,27,0
6471,0,27,0
6472,80,42,1
6473,80,27,1
6474,0,38,0
6475,0,34,0
6476,0,23,0
6477,0,27,0
6478,140,45,1
6479,40,31,1
6480,120,40,1
6481,140,45,1
6482,0,40,0
6483,0,27,0
6484,0,21,0
6485,0,37,0
6486,0,27,0
6487,0,24,0
6488,120,47,1
6489,0,30,0
6490,0,30,0
6491,0,29,0
6492,40,31,1
6493,0,28,0
6494,0,28,0
6495,0,22,0
6496,0,27,0
6497,0,33,0
6498,160,34,1
6499,0,25,0
6500,40,29,1
6501,160,43,1
6502,1340,57,1
6503,0,31,0
6504,0,27,0
6505,40,37,1
6506,0,28,0
6507,0,27,0
6508,0,33,0
6509,0,28,0
6510,40,38,1
6511,0,31,0
6512,0,22,0
6513,80,40,1
6514,0,24,0
6515,0,29,0
6516,100,25,1
6517,80,38,1
6518,80,42,1
6519,0,22,0
6520,0,29,0
6521,0,21,0
6522,300,32,1
6523,40,34,1
6524,1520,59,1
6525,120,32,1
6526,0,28,0
6527,0,31,0
6528,0,29,0
6529,0,28,0
6530,40,30,1
6531,620,61,1
6532,120,34,1
6533,0,24,0
6534,0,20,0
6535,0,31,0
6536,0,34,0
6537,0,28,0
6538,300,42,1
6539,40,41,1
6540,0,28,0
6541,0,36,0
6542,200,45,1
6543,0,31,0
6544,0,22,0
6545,0,34,0
6546,40,32,1
6547,40,42,1
6548,0,33,0
6549,0,25,0
6550,0,25,0
6551,0,26,0
6552,40,36,1
6553,0,27,0
6554,40,41,1
6555,260,45,1
6556,0,30,0
6557,180,33,1
6558,0,24,0
6559,0,27,0
6560,0,24,0
6561,80,46,1
6562,0,21,0
6563,300,26,1
6564,340,48,1
6565,0,30,0
6566,0,38,0
6567,0,30,0
6568,0,31,0
6569,40,32,1
6570,0,23,0
6571,140,42,1
6572,0,27,0
6573,80,36,1
6574,0,26,0
6575,280,49,1
6576,260,43,1
6577,0,25,0
6578,0,33,0
6579,0,23,0
6580,280,55,1
6581,0,23,0
6582,80,40,1
6583,0,27,0
6584,0,26,0
6585,0,28,0
6586,0,21,0
6587,80,42,1
6588,120,47,1
6589,300,21,1
6590,0,25,0
6591,0,29,0
6592,0,31,0
6593,0,38,0
6594,0,28,0
6595,320,57,1
6596,0,25,0
6597,0,28,0
6598,320,51,1
6599,0,38,0
6600,100,44,1
6601,260,45,1
6602,0,21,0
6603,0,27,0
6604,0,34,0
6605,40,36,1
6606,0,26,0
6607,480,66,1
6608,0,25,0
6609,0,23,0
6610,220,45,1
6611,0,21,0
6612,0,34,0
6613,0,26,0
6614,0,28,0
6615,0,28,0
6616,0,30,0
6617,240,44,1
6618,0,23,0
6619,420,46,1
6620,400,37,1
6621,200,43,1
6622,220,48,1
6623,100,39,1
6624,0,24,0
6625,0,26,0
6626,160,51,1
6627,0,29,0
6628,0,24,0
6629,40,31,1
6630,40,40,1
6631,0,28,0
6632,0,25,0
6633,0,27,0
6634,0,28,0
6635,180,35,1
6636,160,44,1
6637,0,25,0
6638,0,18,0
6639,40,35,1
6640,0,29,0
6641,40,38,1
6642,380,32,1
6643,0,25,0
6644,300,48,1
6645,0,32,0
6646,240,50,1
6647,0,27,0
6648,0,24,0
6649,440,40,1
6650,0,21,0
6651,300,46,1
6652,0,26,0
6653,0,30,0
6654,0,23,0
6655,40,37,1
6656,180,48,1
6657,0,29,0
6658,300,42,1
6659,200,54,1
6660,0,24,0
6661,0,30,0
6662,0,24,0
6663,0,20,0
6664,0,37,0
6665,340,56,1
6666,480,46,1
6667,0,25,0
6668,120,34,1
6669,0,35,0
6670,420,45,1
6671,0,30,0
6672,0,29,0
6673,0,22,0
6674,0,29,0
6675,0,20,0
6676,40,39,1
6677,0,26,0
6678,0,20,0
6679,80,38,1
6680,40,39,1
6681,0,21,0
6682,0,30,0
6683,100,34,1
6684,120,43,1
6685,100,44,1
6686,0,37,0
6687,0,27,0
6688,0,22,0
6689,0,39,0
6690,0,28,0
6691,0,29,0
6692,100,25,1
6693,0,26,0
6694,0,29,0
6695,80,37,1
6696,300,32,1
6697,200,49,1
6698,0,28,0
6699,0,29,0
6700,0,30,0
6701,0,22,0
6702,160,37,1
6703,0,26,0
6704,0,37,0
6705,0,25,0
6706,300,53,1
6707,0,34,0
6708,0,17,0
6709,0,27,0
6710,0,34,0
6711,0,26,0
6712,300,30,1
6713,0,39,0
6714,140,34,1
6715,100,35,1
6716,0,40,0
6717,40,34,1
6718,160,41,1
6719,0,20,0
6720,0,26,0
6721,100,37,1
6722,0,32,0
6723,0,29,0
6724,100,24,1
6725,0,25,0
6726,540,57,1
6727,240,46,1
6728,140,45,1
6729,0,21,0
6730,0,27,0
6731,80,39,1
6732,0,22,0
6733,0,39,0
6734,140,45,1
6735,120,47,1
6736,40,39,1
6737,0,24,0
6738,0,20,0
6739,260,38,1
6740,80,40,1
6741,0,38,0
6742,0,24,0
6743,40,35,1
6744,80,36,1
6745,0,34,0
6746,300,30,1
6747,0,37,0
6748,0,24,0
6749,0,33,0
6750,0,38,0
6751,0,40,0
6752,0,27,0
6753,0,33,0
6754,0,21,0
6755,0,30,0
6756,0,26,0
6757,0,26,0
6758,340,55,1
6759,0,26,0
6760,120,44,1
6761,80,35,1
6762,0,29,0
6763,0,26,0
6764,0,29,0
6765,0,26,0
6766,0,31,0
6767,0,30,0
6768,140,39,1
6769,0,26,0
6770,0,29,0
6771,0,31,0
6772,180,51,1
6773,0,37,0
6774,0,28,0
6775,80,34,1
6776,0,30,0
6777,0,23,0
6778,0,34,0
6779,0,35,0
6780,0,30,0
6781,400,48,1
6782,0,26,0
6783,0,29,0
6784,0,32,0
6785,0,28,0
6786,0,30,0
6787,100,21,1
6788,0,27,0
6789,40,37,1
6790,200,34,1
6791,40,37,1
6792,40,34,1
6793,0,24,0
6794,260,50,1
6795,0,29,0
6796,0,36,0
6797,40,41,1
6798,280,50,1
6799,0,27,0
6800,0,31,0
6801,320,49,1
6802,0,21,0
6803,0,40,0
6804,0,24,0
6805,40,36,1
6806,0,31,0
6807,0,26,0
6808,0,31,0
6809,0,30,0
6810,180,48,1
6811,0,21,0
6812,0,36,0
6813,340,60,1
6814,0,24,0
6815,0,23,0
6816,840,67,1
6817,0,25,0
6818,0,25,0
6819,0,28,0
6820,0,25,0
6821,0,28,0
6822,0,24,0
6823,0,31,0
6824,80,44,1
6825,0,38,0
6826,0,30,0
6827,0,29,0
6828,120,42,1
6829,0,36,0
6830,0,22,0
6831,80,39,1
6832,260,43,1
6833,0,28,0
6834,120,47,1
6835,0,27,0
6836,180,43,1
6837,300,43,1
6838,0,29,0
6839,0,27,0
6840,0,26,0
6841,0,20,0
6842,0,22,0
6843,300,47,1
6844,0,22,0
6845,40,34,1
6846,100,43,1
6847,0,29,0
6848,80,34,1
6849,0,27,0
6850,40,34,1
6851,0,24,0
6852,0,34,0
6853,0,38,0
6854,300,43,1
6855,40,39,1
6856,40,32,1
6857,0,23,0
6858,0,39,0
6859,0,30,0
6860,0,35,0
6861,0,36,0
6862,0,29,0
6863,80,36,1
6864,0,38,0
6865,100,19,1
6866,0,33,0
6867,0,30,0
6868,0,26,0
6869,0,29,0
6870,0,27,0
6871,120,44,1
6872,0,29,0
6873,0,26,0
6874,0,35,0
6875,0,26,0
6876,0,26,0
6877,0,30,0
6878,240,44,1
6879,100,34,1
6880,560,58,1
6881,0,20,0
6882,0,33,0
6883,0,25,0
6884,0,24,0
6885,0,25,0
6886,40,33,1
6887,0,37,0
6888,0,19,0
6889,40,33,1
6890,0,28,0
6891,160,46,1
6892,80,32,1
6893,180,46,1
6894,0,29,0
6895,40,37,1
6896,0,19,0
6897,100,38,1
6898,0,25,0
6899,180,33,1
6900,0,27,0
6901,0,29,0
6902,120,43,1
6903,0,28,0
6904,0,20,0
6905,0,35,0
6906,0,31,0
6907,0,25,0
6908,0,30,0
6909,40,27,1
6910,0,20,0
6911,0,26,0
6912,480,52,1
6913,0,27,0
6914,0,20,0
6915,40,37,1
6916,0,30,0
6917,400,31,1
6918,0,21,0
6919,0,29,0
6920,480,39,1
6921,0,25,0
6922,0,25,0
6923,0,21,0
6924,140,43,1
6925,0,36,0
6926,380,34,1
6927,220,48,1
6928,0,28,0
6929,0,29,0
6930,140,28,1
6931,100,37,1
6932,100,26,1
6933,0,22,0
6934,40,43,1
6935,0,21,0
6936,160,44,1
6937,0,27,0
6938,0,25,0
6939,0,24,0
6940,440,48,1
6941,40,29,1
6942,0,26,0
6943,0,35,0
6944,260,43,1
6945,0,28,0
6946,0,28,0
6947,40,33,1
6948,0,27,0
6949,0,27,0
6950,0,20,0
6951,0,28,0
6952,0,27,0
6953,0,24,0
6954,0,32,0
6955,0,27,0
6956,300,25,1
6957,0,32,0
6958,100,26,1
6959,80,39,1
6960,0,24,0
6961,0,35,0
6962,40,32,1
6963,120,33,1
6964,0,38,0
6965,0,25,0
6966,0,26,0
6967,0,24,0
6968,0,37,0
6969,0,28,0
6970,140,48,1
6971,0,25,0
6972,0,35,0
6973,100,40,1
6974,80,24,1
6975,0,29,0
6976,0,36,0
6977,0,26,0
6978,0,38,0
6979,0,36,0
6980,300,22,1
6981,0,32,0
6982,0,30,0
6983,620,59,1
6984,0,27,0
6985,0,28,0
6986,0,19,0
6987,0,33,0
6988,0,28,0
6989,0,26,0
6990,40,30,1
6991,0,27,0
6992,0,28,0
6993,0,38,0
6994,100,26,1
6995,0,19,0
6996,300,23,1
6997,0,22,0
6998,0,18,0
6999,160,32,1
7000,0,26,0
7001,0,20,0
7002,0,24,0
7003,0,28,0
7004,0,23,0
7005,0,27,0
7006,340,30,1
7007,0,22,0
7008,40,38,1
7009,0,24,0
7010,0,26,0
7011,80,23,1
7012,0,38,0
7013,80,39,1
7014,0,25,0
7015,0,38,0
7016,0,21,0
7017,120,47,1
7018,300,23,1
7019,0,24,0
7020,80,36,1
7021,0,20,0
7022,0,24,0
7023,40,39,1
7024,300,22,1
7025,0,29,0
7026,0,25,0
7027,0,22,0
7028,0,38,0
7029,0,27,0
7030,320,56,1
7031,0,24,0
7032,40,37,1
7033,0,28,0
7034,0,31,0
7035,0,32,0
7036,0,37,0
7037,0,28,0
7038,0,33,0
7039,0,20,0
7040,0,27,0
7041,0,21,0
7042,140,43,1
7043,0,25,0
7044,80,40,1
7045,40,35,1
7046,80,42,1
7047,0,28,0
7048,40,31,1
7049,0,25,0
7050,40,27,1
7051,40,29,1
7052,0,29,0
7053,0,28,0
7054,0,24,0
7055,0,35,0
7056,260,46,1
7057,160,40,1
7058,0,36,0
7059,0,38,0
7060,0,44,0
7061,0,39,0
7062,0,28,0
7063,0,26,0
7064,0,22,0
7065,0,36,0
7066,120,41,1
7067,240,44,1
7068,80,40,1
7069,0,34,0
7070,0,30,0
7071,0,27,0
7072,40,28,1
7073,40,35,1
7074,0,26,0
7075,0,34,0
7076,120,38,1
7077,440,49,1
7078,0,34,0
7079,0,28,0
7080,0,35,0
7081,80,44,1
7082,320,48,1
7083,0,26,0
7084,0,25,0
7085,120,45,1
7086,0,24,0
7087,160,50,1
7088,0,24,0
7089,40,33,1
7090,0,33,0
7091,100,36,1
7092,0,31,0
7093,0,31,0
7094,0,28,0
7095,0,33,0
7096,300,28,1
7097,0,21,0
7098,140,44,1
7099,0,35,0
7100,100,22,1
7101,0,26,0
7102,0,35,0
7103,0,39,0
7104,80,42,1
7105,80,39,1
7106,0,35,0
7107,40,35,1
7108,0,24,0
7109,0,32,0
7110,0,39,0
7111,0,27,0
7112,0,34,0
7113,0,26,0
7114,0,30,0
7115,140,32,1
7116,0,32,0
7117,0,19,0
7118,0,24,0
7119,640,47,1
7120,0,26,0
7121,40,36,1
7122,0,28,0
7123,40,36,1
7124,0,26,0
7125,0,23,0
7126,40,31,1
7127,80,45,1
7128,0,34,0
7129,180,36,1
7130,0,31,0
7131,0,30,0
7132,0,24,0
7133,0,24,0
7134,0,29,0
7135,0,28,0
7136,0,32,0
7137,40,29,1
7138,0,28,0
7139,0,33,0
7140,0,28,0
7141,0,28,0
7142,0,24,0
7143,0,35,0
7144,0,35,0
7145,0,32,0
7146,0,26,0
7147,80,34,1
7148,0,26,0
7149,0,25,0
7150,0,21,0
7151,220,46,1
7152,0,24,0
7153,40,39,1
7154,0,29,0
7155,0,25,0
7156,420,48,1
7157,0,27,0
7158,0,27,0
7159,0,26,0
7160,0,28,0
7161,40,31,1
7162,240,54,1
7163,0,27,0
7164,0,25,0
7165,0,31,0
7166,0,33,0
7167,0,34,0
7168,40,34,1
7169,180,37,1
7170,0,32,0
7171,0,32,0
7172,40,31,1
7173,0,32,0
7174,80,34,1
7175,0,32,0
7176,140,43,1
7177,0,18,0
7178,0,33,0
7179,0,27,0
7180,0,27,0
7181,0,36,0
7182,100,37,1
7183,340,45,1
7184,100,33,1
7185,0,22,0
7186,100,41,1
7187,40,36,1
7188,0,31,0
7189,0,34,0
7190,40,39,1
7191,0,24,0
7192,0,34,0
7193,240,48,1
7194,0,28,0
7195,40,42,1
7196,0,28,0
7197,340,55,1
7198,140,48,1
7199,140,27,1
7200,0,24,0
7201,100,21,1
7202,0,22,0
7203,40,39,1
7204,0,24,0
7205,100,45,1
7206,0,32,0
7207,0,25,0
7208,0,33,0
7209,0,24,0
7210,0,20,0
7211,0,22,0
7212,0,25,0
7213,40,41,1
7214,0,24,0
7215,0,26,0
7216,40,35,1
7217,0,26,0
7218,0,21,0
7219,0,32,0
7220,0,30,0
7221,0,27,0
7222,0,26,0
7223,0,33,0
7224,0,29,0
7225,120,39,1
7226,0,33,0
7227,0,35,0
7228,0,33,0
7229,0,26,0
7230,0,26,0
7231,140,35,1
7232,0,27,0
7233,180,47,1
7234,0,25,0
7235,0,29,0
7236,0,40,0
7237,0,35,0
7238,0,28,0
7239,40,25,1
7240,0,26,0
7241,0,28,0
7242,340,52,1
7243,0,26,0
7244,100,44,1
7245,0,37,0
7246,140,44,1
7247,80,38,1
7248,0,21,0
7249,0,32,0
7250,420,56,1
7251,100,19,1
7252,0,28,0
7253,0,37,0
7254,0,29,0
7255,180,34,1
7256,0,28,0
7257,100,37,1
7258,0,38,0
7259,0,31,0
7260,200,49,1
7261,80,36,1
7262,0,23,0
7263,0,24,0
7264,0,31,0
7265,100,27,1
7266,0,30,0
7267,0,20,0
7268,0,23,0
7269,0,26,0
7270,0,23,0
7271,0,30,0
7272,140,45,1
7273,0,36,0
7274,40,41,1
7275,500,60,1
7276,0,25,0
7277,0,25,0
7278,0,33,0
7279,0,31,0
7280,0,29,0
7281,160,47,1
7282,40,27,1
7283,0,23,0
7284,0,29,0
7285,40,20,1
7286,140,43,1
7287,0,29,0
7288,220,41,1
7289,0,36,0
7290,500,61,1
7291,140,39,1
7292,0,35,0
7293,0,26,0
7294,0,26,0
7295,0,28,0
7296,0,32,0
7297,0,34,0
7298,0,38,0
7299,0,33,0
7300,0,31,0
7301,0,28,0
7302,0,31,0
7303,0,28,0
7304,0,32,0
7305,40,41,1
7306,0,24,0
7307,80,38,1
7308,320,48,1
7309,140,39,1
7310,340,39,1
7311,260,52,1
7312,0,23,0
7313,0,39,0
7314,220,45,1
7315,0,28,0
7316,40,38,1
7317,0,29,0
7318,40,33,1
7319,0,22,0
7320,40,42,1
7321,300,57,1
7322,100,40,1
7323,0,30,0
7324,100,26,1
7325,0,29,0
7326,40,41,1
7327,0,25,0
7328,0,32,0
7329,80,43,1
7330,80,32,1
7331,0,29,0
7332,340,30,1
7333,40,40,1
7334,80,31,1
7335,0,32,0
7336,0,25,0
7337,0,27,0
7338,0,26,0
7339,0,30,0
7340,100,30,1
7341,0,19,0
7342,0,34,0
7343,0,31,0
7344,260,56,1
7345,40,34,1
7346,0,23,0
7347,80,22,1
7348,0,28,0
7349,40,38,1
7350,140,32,1
7351,180,49,1
7352,0,36,0
7353,0,31,0
7354,220,46,1
7355,0,22,0
7356,80,24,1
7357,40,37,1
7358,0,20,0
7359,0,32,0
7360,40,37,1
7361,420,56,1
7362,0,25,0
7363,0,23,0
7364,0,27,0
7365,0,26,0
7366,0,21,0
7367,0,31,0
7368,120,43,1
7369,40,34,1
7370,140,32,1
7371,40,37,1
7372,0,28,0
7373,100,22,1
7374,140,35,1
7375,0,25,0
7376,100,44,1
7377,0,23,0
7378,0,26,0
7379,40,37,1
7380,260,55,1
7381,80,37,1
7382,0,31,0
7383,0,32,0
7384,0,33,0
7385,0,29,0
7386,40,32,1
7387,0,24,0
7388,40,30,1
7389,120,44,1
7390,0,28,0
7391,0,25,0
7392,100,36,1
7393,0,28,0
7394,440,47,1
7395,80,39,1
7396,260,53,1
7397,200,49,1
7398,0,27,0
7399,0,30,0
7400,140,45,1
7401,0,35,0
7402,120,44,1
7403,0,29,0
7404,0,37,0
7405,0,32,0
7406,0,25,0
7407,40,29,1
7408,0,39,0
7409,0,27,0
7410,0,40,0
7411,40,36,1
7412,0,19,0
7413,180,50,1
7414,40,23,1
7415,40,29,1
7416,40,40,1
7417,40,33,1
7418,0,33,0
7419,0,30,0
7420,0,26,0
7421,0,26,0
7422,0,28,0
7423,0,27,0
7424,0,27,0
7425,40,31,1
7426,0,25,0
7427,0,35,0
7428,140,41,1
7429,0,35,0
7430,500,45,1
7431,40,35,1
7432,140,39,1
7433,0,24,0
7434,40,40,1
7435,0,25,0
7436,380,45,1
7437,0,22,0
7438,0,22,0
7439,40,33,1
7440,0,25,0
7441,0,32,0
7442,40,34,1
7443,0,29,0
7444,180,50,1
7445,0,26,0
7446,0,29,0
7447,0,22,0
7448,0,28,0
7449,0,25,0
7450,0,23,0
7451,40,37,1
7452,40,31,1
7453,80,35,1
7454,0,23,0
7455,300,32,1
7456,0,34,0
7457,0,25,0
7458,0,29,0
7459,0,31,0
7460,40,32,1
7461,0,28,0
7462,40,37,1
7463,0,27,0
7464,0,23,0
7465,0,25,0
7466,300,37,1
7467,300,41,1
7468,0,28,0
7469,0,34,0
7470,40,44,1
7471,0,23,0
7472,0,26,0
7473,180,42,1
7474,220,42,1
7475,0,32,0
7476,0,32,0
7477,200,49,1
7478,40,38,1
7479,0,23,0
7480,100,22,1
7481,0,19,0
7482,140,48,1
7483,0,34,0
7484,0,25,0
7485,0,24,0
7486,120,47,1
7487,40,34,1
7488,0,34,0
7489,40,42,1
7490,300,24,1
7491,0,29,0
7492,0,30,0
7493,0,25,0
7494,0,27,0
7495,0,33,0
7496,0,29,0
7497,0,31,0
7498,0,28,0
7499,40,39,1
7500,100,41,1
7501,80,44,1
7502,160,44,1
7503,0,27,0
7504,0,24,0
7505,0,28,0
7506,120,43,1
7507,0,29,0
7508,0,26,0
7509,0,23,0
7510,0,35,0
7511,140,38,1
7512,80,37,1
7513,0,25,0
7514,0,33,0
7515,0,35,0
7516,40,34,1
7517,40,38,1
7518,340,51,1
7519,320,56,1
7520,0,21,0
7521,80,41,1
7522,40,34,1
7523,0,25,0
7524,0,37,0
7525,40,29,1
7526,0,28,0
7527,140,40,1
7528,40,35,1
7529,120,43,1
7530,120,35,1
7531,0,23,0
7532,0,27,0
7533,140,34,1
7534,0,39,0
7535,0,28,0
7536,0,29,0
7537,0,33,0
7538,0,20,0
7539,0,26,0
7540,0,23,0
7541,120,38,1
7542,0,33,0
7543,100,46,1
7544,0,18,0
7545,0,27,0
7546,0,21,0
7547,80,38,1
7548,0,38,0
7549,0,38,0
7550,0,25,0
7551,0,27,0
7552,180,46,1
7553,0,25,0
7554,0,26,0
7555,0,22,0
7556,0,28,0
7557,0,26,0
7558,80,40,1
7559,0,32,0
7560,0,30,0
7561,40,32,1
7562,0,31,0
7563,0,30,0
7564,40,37,1
7565,0,39,0
7566,0,24,0
7567,40,26,1
7568,340,43,1
7569,100,23,1
7570,0,32,0
7571,0,22,0
7572,120,33,1
7573,0,21,0
7574,0,34,0
7575,0,28,0
7576,100,39,1
7577,40,35,1
7578,120,36,1
7579,0,32,0
7580,180,49,1
7581,80,28,1
7582,0,25,0
7583,80,37,1
7584,0,29,0
7585,0,25,0
7586,0,21,0
7587,220,47,1
7588,120,30,1
7589,0,31,0
7590,0,29,0
7591,0,32,0
7592,420,59,1
7593,0,31,0
7594,100,26,1
7595,40,26,1
7596,80,23,1
7597,0,35,0
7598,0,27,0
7599,80,27,1
7600,140,44,1
7601,0,17,0
7602,140,34,1
7603,0,22,0
7604,0,32,0
7605,0,33,0
7606,40,36,1
7607,0,22,0
7608,420,57,1
7609,0,36,0
7610,100,28,1
7611,140,34,1
7612,0,23,0
7613,0,28,0
7614,0,24,0
7615,100,38,1
7616,0,35,0
7617,40,40,1
7618,0,27,0
7619,160,40,1
7620,0,25,0
7621,0,31,0
7622,0,31,0
7623,0,35,0
7624,100,23,1
7625,0,23,0
7626,0,24,0
7627,40,38,1
7628,40,33,1
7629,0,34,0
7630,0,32,0
7631,200,46,1
7632,40,39,1
7633,0,25,0
7634,0,40,0
7635,80,36,1
7636,0,29,0
7637,0,28,0
7638,40,36,1
7639,0,24,0
7640,0,29,0
7641,0,33,0
7642,180,32,1
7643,0,25,0
7644,80,40,1
7645,0,27,0
7646,0,36,0
7647,0,23,0
7648,0,33,0
7649,0,29,0
7650,0,29,0
7651,80,38,1
7652,0,27,0
7653,360,57,1
7654,80,36,1
7655,0,24,0
7656,260,51,1
7657,0,27,0
7658,160,30,1
7659,120,41,1
7660,40,33,1
7661,0,22,0
7662,0,33,0
7663,300,36,1
7664,0,33,0
7665,100,19,1
7666,0,33,0
7667,0,26,0
7668,0,36,0
7669,0,32,0
7670,0,22,0
7671,140,43,1
7672,80,37,1
7673,40,42,1
7674,40,29,1
7675,0,33,0
7676,80,39,1
7677,140,37,1
7678,140,41,1
7679,0,30,0
7680,340,39,1
7681,1280,46,1
7682,0,24,0
7683,0,25,0
7684,0,27,0
7685,0,24,0
7686,0,20,0
7687,0,36,0
7688,140,34,1
7689,0,30,0
7690,0,25,0
7691,0,23,0
7692,0,21,0
7693,120,41,1
7694,0,24,0
7695,0,22,0
7696,0,26,0
7697,0,37,0
7698,0,34,0
7699,100,34,1
7700,0,36,0
7701,340,57,1
7702,0,25,0
7703,0,26,0
7704,100,39,1
7705,0,36,0
7706,340,47,1
7707,40,33,1
7708,0,25,0
7709,220,36,1
7710,0,28,0
7711,0,27,0
7712,0,27,0
7713,120,37,1
7714,100,21,1
7715,0,24,0
7716,40,39,1
7717,0,27,0
7718,80,38,1
7719,120,47,1
7720,0,24,0
7721,40,37,1
7722,0,22,0
7723,80,33,1
7724,0,22,0
7725,40,33,1
7726,0,22,0
7727,0,28,0
7728,0,25,0
7729,0,21,0
7730,200,48,1
7731,100,44,1
7732,0,33,0
7733,80,41,1
7734,40,38,1
7735,0,21,0
7736,0,31,0
7737,40,38,1
7738,0,36,0
7739,120,36,1
7740,520,58,1
7741,0,37,0
7742,0,25,0
7743,0,37,0
7744,0,30,0
7745,0,23,0
7746,0,30,0
7747,80,36,1
7748,0,29,0
7749,0,39,0
7750,0,24,0
7751,0,25,0
7752,0,23,0
7753,100,20,1
7754,180,38,1
7755,100,22,1
7756,180,28,1
7757,560,53,1
7758,40,34,1
7759,40,31,1
7760,0,27,0
7761,40,39,1
7762,200,45,1
7763,0,38,0
7764,0,24,0
7765,40,33,1
7766,0,17,0
7767,0,25,0
7768,40,42,1
7769,0,34,0
7770,0,27,0
7771,40,30,1
7772,180,31,1
7773,80,37,1
7774,0,22,0
7775,0,21,0
7776,0,26,0
7777,0,23,0
7778,40,32,1
7779,40,29,1
7780,100,21,1
7781,0,25,0
7782,0,28,0
7783,0,24,0
7784,40,31,1
7785,0,34,0
7786,40,35,1
7787,0,26,0
7788,0,26,0
7789,40,35,1
7790,100,26,1
7791,0,29,0
7792,100,36,1
7793,0,32,0
7794,0,35,0
7795,0,20,0
7796,0,32,0
7797,80,38,1
7798,0,31,0
7799,0,40,0
7800,40,40,1
7801,0,21,0
7802,0,26,0
7803,0,30,0
7804,0,27,0
7805,0,29,0
7806,40,37,1
7807,0,28,0
7808,40,31,1
7809,320,45,1
7810,80,34,1
7811,40,42,1
7812,0,26,0
7813,0,25,0
7814,0,20,0
7815,0,27,0
7816,140,24,1
7817,320,43,1
7818,100,25,1
7819,0,28,0
7820,0,31,0
7821,0,28,0
7822,0,26,0
7823,0,24,0
7824,0,26,0
7825,0,33,0
7826,0,40,0
7827,80,36,1
7828,520,51,1
7829,40,25,1
7830,180,32,1
7831,0,35,0
7832,0,24,0
7833,0,35,0
7834,40,30,1
7835,0,33,0
7836,240,44,1
7837,80,36,1
7838,440,39,1
7839,180,26,1
7840,140,39,1
7841,40,31,1
7842,0,25,0
7843,80,39,1
7844,0,24,0
7845,40,37,1
7846,0,24,0
7847,40,37,1
7848,0,24,0
7849,0,29,0
7850,40,33,1
7851,0,19,0
7852,180,36,1
7853,240,58,1
7854,40,42,1
7855,0,25,0
7856,40,37,1
7857,0,21,0
7858,40,43,1
7859,80,43,1
7860,0,28,0
7861,0,22,0
7862,0,27,0
7863,0,40,0
7864,0,25,0
7865,0,29,0
7866,140,36,1
7867,0,29,0
7868,0,40,0
